Unnamed: 0,text,labels
3104,باز هم از همکاری شما متشکرمآیا می توانم بپرسم آیا شما آنقدر مسئول کسی هستید که ممکن است سعی در کنترل آنها داشته باشید؟,8
3105,آیا می توانید به درون خود نگاه کنید و به من بگویید اگر احساس می کنید سعی دارید کسی را کنترل کنید؟,8
3106,بعضی اوقات پشیمان می شویم که همیشه زندگی خود را تحت کنترل نداریم و سعی می کنیم دیگران را در نتیجه کنترل کنیم.آیا احساس می کنید ممکن است سعی در کنترل کسی داشته باشید؟,8
3107,من نمی دانم که آیا عصبانیت شما می تواند تا حدی به دلیل عدم کنترل و تمایل به آن ایجاد شود.آیا احساس نمی کنید ، اما دوست دارید کنترل خود را بر روی یک عزیز یا شخصی در محل کار انجام دهید؟,8
3108,کنترل چیزی است که ممکن است وقتی احساس می کنیم در زندگی خودمان کمی یا هیچ کس نداریم ، بخواهیم.آیا ممکن است این باشد که شما امیدوار هستید یا سعی می کنید کسی را در زندگی خود کنترل کنید؟,8
3109,خوب ، متشکرم ، پس ما باید به جایی دیگر نگاه کنیم تا بفهمیم چرا اینطور احساس می کنید.آیا ممکن است این باشد که شما تمایل به کنترل کلمات یا اقدامات شخصی که می شناسید ، دارید ، اما این تمایل باعث ناامیدی شما می شود؟,8
3110,با تشکر از شما ، و در مورد توانایی شما در کنترل یا تأثیرگذاری بر دیگران.آیا احساس می کنید که یا نیاز به تأثیرگذاری بر شخص دیگری دارید یا نیاز دارید؟,8
3111,من میفهمم.آیا این امکان وجود دارد که شما در تلاش باشید تا مسئولیت زندگی شخص دیگری را بر عهده بگیرید؟شما می توانید صادقانه به من بگویید ، من اینجا هستم تا کمک کنم ، نه قضاوت.,8
3112,آیا این امکان وجود دارد که شما سعی در تغییر یا تأثیرگذاری بر رفتار شخص دیگری دارید؟,8
3113,آیا احساس می کنید در تلاش برای تغییر نحوه رفتار دیگران تلاش زیادی می کنید؟,8
3114,من می خواهم بدانم که آیا همیشه وقتی اتفاق بدی رخ می دهد احساس مسئولیت می کنید.,9
3115,وقتی به وضعیت خود نگاه می کنید ، آیا همیشه خود را مقصر می دانید و خود را به خاطر آنچه اتفاق می افتد متهم می کنید؟,9
3116,آیا همیشه سعی می کنید نسبت به خود انتقاد کنید؟,9
3117,آیا می گویید که همیشه هر زمان که مشکلی پیش بیاید ، خود را سرزنش و متهم می کنید؟,9
3118,آیا وقتی چیزی درست نیست یا اشتباه می شود ، تمایل دارید که همیشه سرزنش و متهم کنید؟,9
3119,آیا متوجه شده اید که اخیراً همیشه خود را مقصر یا متهم می کنید؟,9
3120,آیا همیشه احساس می کنید که وقتی همه چیز اشتباه می شود مقصر هستید؟,9
3121,آیا احساس می کنید همیشه تقصیر شماست؟وقتی چیزی به نتیجه نرسد ، آیا به شدت سرزنش می کنید و خود را متهم می کنید؟,9
3122,وقتی همه چیز اشتباه می شود ، آیا همیشه فکر می کنید مقصر هستید؟,9
3123,فکر می کنید همیشه مقصر چیزهایی هستید که تقصیر شما نیستند؟,9
3124,آیا وقتی اتفاق بدی رخ می دهد همیشه از خودتان عصبانی هستید؟,9
3125,طبیعی است که خودمان را مقصر بدانیم وقتی اتفاقی می افتد که به ما آسیب می رساند ، اما اگر همیشه این کار را انجام دهیم ، می تواند به احساسات بسیار عصبانی تبدیل شود.آیا فکر می کنید همیشه تمایل دارید که خود را به خاطر هر اشتباهی سرزنش کنید؟,9
3126,مسئولیت آنچه در زندگی شما اتفاق می افتد چگونه است.آیا احساس می کنید همیشه کسی هستید که مقصر چیزهایی هستید که اشتباه می شود؟,9
3127,آیا همیشه به خاطر اتفاقات منفی که برای شما اتفاق می افتد احساس گناه یا عصبانی می کنید؟,9
3128,آیا همیشه از کارهای بدی که برای شما اتفاق می افتد از خود عصبانی هستید؟,9
3129,آیا همیشه خود را به خاطر اشتباهات خود مقصر می دانید؟,9
3130,آیا همیشه احساس اشتباه می کنید ، هر اتفاقی می افتد؟,9
3131,آیا تمایل دارید به سمت داخل نگاه کنید و خود را برای هر موضوعی که بوجود می آید سرزنش کنید؟,9
3132,متشکرم ، می بینمآیا شما اعتقاد دارید که دلیل اصلی همه مشکلات خود هستید؟,9
3133,آیا می گویید که همیشه وقتی اشتباه پیش می رود ، خود را سرزنش می کنید؟,9
3134,آیا تا به حال فکر کرده اید که آیا این احساس بد به این دلیل است که شما همیشه خود را مقصر می دانید و خود را متهم می کنید وقتی مشکلی پیش می آید؟,9
3135,وقتی مشکلی پیش آمد ، آیا دائماً خود را سرزنش می کنید؟,9
3136,وقتی همه چیز اشتباه می شود ، آیا احساس می کنید همیشه تقصیر شماست؟,9
3137,آیا همیشه هنگام وقوع یک واقعه منفی ، همیشه مقصر دیگری را به خود اختصاص می دهید؟,9
3138,آیا احساس می کنید همیشه وقتی مشکلی پیش می آید ، تمام عواقب را به دست می آورید؟,9
3139,آیا همیشه احساس می کنید کسی که باعث ایجاد مشکلات شما می شود؟,9
3140,آیا احساس می کنید همیشه مقصر موقعیت های تصادفی هستید؟,9
3141,آیا همیشه وقتی همه چیز طبق برنامه پیش نمی رود ، احساس بدی می کنید؟,9
3142,آیا می بینید که وقتی همه چیز خراب است ، همیشه سرزنش می کنید؟,9
3143,آیا احساس می کنید ، در اعماق درون ، همیشه برای هر اتفاق بدی که اتفاق می افتد به خودتان فریاد می زنید؟,9
3144,آیا معمولاً کاری وجود دارد که احساس می کنید باید متفاوت انجام داده اید ، آیا تمایل دارید همیشه اقدامات خود را زیر سوال ببرید؟,9
3145,آیا همیشه احساس می کنید که وقتی مشکلی پیش می آید مقصر هستید؟,9
3146,من می فهمم ، از صبر شما متشکرم.من می خواهم در صورت امکان بدانم که آیا شما فکر می کنید ممکن است تمایل داشته باشید همیشه خود را سرزنش کنید هر زمان که اتفاق بدی رخ دهد.,9
3147,من می فهمم ، از پاسخ های شما تاکنون متشکرم.اگر ممکن است بپرسم ، آیا فکر می کنید شما فردی هستید که همیشه خود را مقصر می دانید هر زمان که مشکلی پیش بیاید؟,9
3148,آیا همیشه احساس می کنید که همه چیز را لمس می کنید ، و آیا همیشه خود را بیش از حد مقصر می دانید؟,9
3149,آیا احساس می کنید همیشه وقتی اشتباه پیش می رود ، خود را مقصر و متهم می کنید؟,9
3150,اگر می خواهم به شما بگویم که ممکن است خودتان خیلی سخت باشید ، موافقید؟,9
3151,بابت آن تشکر می کنم.آیا احساس می کنید وقتی همه چیز اشتباه می شود ، همیشه تقصیر شماست؟,9
3152,آیا همیشه احساس مسئولیت هر اتفاقی که در اطراف شما می افتد ، حتی اگر عواقب آن به طور مستقیم به اقدامات شخصی شما بستگی نداشته باشد ، احساس مسئولیت می کنید؟,9
3153,خوب ، متشکرم که به آن پاسخ دادید ، و هرگونه احساس گناه یا مقصر بودن چیست.آیا تمایل دارید هر زمان که مشکلی پیش بیاید ، احساس تقصیر کنید؟,9
3154,هوم ، پس شاید شما احساس عمیق کنید که باعث این امر می شوید.آیا شما همیشه خود را به خاطر اشتباهات یا شکست های خود متهم می کنید ، صرف نظر از اینکه واقعاً برای آنها مسئولیت پذیر هستید؟,9
3155,آیا همیشه احساس می کنید که شما شخص اصلی مسئول مشکلات یا مشکلاتی هستید که برای شما اتفاق می افتد؟,9
3156,مشکلی نیست ، متشکرمآیا فکر می کنید که شاید شما همیشه خود را به خاطر چیزی مقصر بدانید؟,9
3157,وقتی اوضاع در اطراف شما اشتباه می شود ، آیا می فهمید که همیشه یا اغلب خود را به عنوان کسی که مقصر است قرار می دهید؟,9
3158,آیا همیشه احساس می کنید وقتی مشکلی پیش می رود می توانستید بیشتر یا متفاوت انجام دهید؟,9
3159,با تمام صداقت ، آیا فکر می کنید همیشه در دسترس هستید تا گزینه های دیدگاه خود را در نظر بگیرید؟,10
3160,آیا آنچه را که در زندگی خود اتفاق می افتد گرفته اید و از دیدگاه های مختلف به آن نگاه می کنید؟,10
3161,آیا فکر می کنید ممکن است دیدگاههای دیگری وجود داشته باشد که در وضعیت فعلی شما قابل توجه باشد؟,10
3162,متاسفم که شما الان این منفی را تجربه می کنید.اگر ممکن است بپرسم ، و لطفاً صادق باشید ، آیا می گویید که همیشه وقتی این موارد به شما ارائه می شود ، به دیدگاه دیگران توجه کرده اید؟,10
3163,شما ممکن است در گذشته مکالمات دیگری داشته باشید که در مورد دیدگاه ها و دیدگاه های دیگر صحبت کرده اید.آیا تا به حال توصیه یا دیدگاه جدیدی را که در زندگی خود به شما ارائه شده است ، انجام داده اید؟,10
3164,من می خواهم در صورت امکان بدانم ، اگر احساس می کنید همیشه به دیدگاه های مختلف که در گذشته به شما ارائه می شد ، توجه کامل و دقیق داده اید.,10
3165,آیا سعی کرده اید از دیدگاه شخص دیگری به چیزها نگاه کنید ، و آیا این کمک کرده است؟,10
3166,آیا می گویید که وقتی در مکالمات قبلی بوجود آمد ، واقعاً می توانید دیدگاه های دیگری را در نظر بگیرید؟,10
3167,آیا تا به حال سعی کرده اید که چگونه شخص دیگری ممکن است در وضعیت شما فکر کند یا احساس کند؟,10
3168,آیا خود را کسی می دانید که وقتی صحبت از مکالمات شما می شود ، به سایر نقاط دیدنی گوش می دهد؟,10
3169,آیا می گویید که به طور کلی به ورودی دیگران گوش می دهید؟,10
3170,وقتی اتفاقی می افتد که شما را عصبانی می کند ، آیا هرگز سعی می کنید به کفش شخص دیگر بروید؟,10
3171,با فکر کردن به گفتگوی قبلی که اخیراً داشته اید ، آیا به یاد دارید که افکار دیگران چیست و آیا در مورد آنها بیشتر فکر کرده اید؟,10
3172,آیا در مورد دیدگاه ها و دیدگاه های مختلف فکر کرده اید که می تواند دیدگاه شما را در مورد وضعیت فعلی شما تغییر دهد؟,10
3173,آیا قبل از نتیجه گیری تمایل دارید دیدگاه دیگران را نیز در بر بگیرید؟,10
3174,آیا سعی کرده اید از دیدگاه دیگر به این وضعیت و احساسات فعلی خود نگاه کنید؟,10
3175,آیا شما به طور معمول افکار دیگران را در نظر می گیرید ، و آیا برای آنها ارزش قائل هستید؟,10
3176,وقتی با دیگران صحبت می کنید ، آیا می توانید با دقت گوش دهید و دیدگاه های آنها را صادقانه در نظر بگیرید؟,10
3177,ممنون که به من اطلاع دادیدآیا شما اعتقاد دارید که تمام گزینه های خود را در نظر گرفته اید ، هر دیدگاهی که از آن می توانید وضعیت فعلی خود را مشاهده کنید؟,10
3178,آیا می توانید با اطمینان بگویید که همیشه دیدگاه های دیگری را که در گذشته توسط دوستان یا خانواده ارائه شده است با دقت در نظر گرفته اید؟,10
3179,آیا صادقانه احساس می کنید که وقتی آنها را به شما ارائه می دهند ، همیشه به نظرات دیگران توجه می کنید و به آنها اعتبار می دهید؟,10
3180,آیا در طول بحث های قبلی با افراد در زندگی خود ، هیچ دیدگاهی را که متفاوت از خود شما بود ، بررسی کرده اید و از آن استفاده کرده اید؟,10
3181,آیا در کفش شخص دیگر قدم زده اید ، از دیدگاه آنها به این وضعیت نگاه کرده اید؟,10
3182,فکر می کنید راه دیگری برای دیدن این وضعیت وجود دارد؟,10
3183,آیا مدتی را صرف کرده اید که در مورد دیدگاه های دیگر از شما فکر کنید؟,10
3184,آیا از دیدگاه دیگران به اوضاع نگاه کرده اید ، و آیا آن را مفید دانستید؟,10
3185,آیا فکر می کنید که می توانید دید خود را در دیدگاه دیگری قرار دهید؟,10
3186,آیا به این فکر کرده اید که چگونه دیگران ممکن است در مکالمات قبلی که با آنها داشته اید ببینند؟,10
3187,آیا برای شما آسان است که دیدگاه دیگران را در نظر بگیرید؟,10
3188,آیا می توانید بدون اینکه بلافاصله قضاوت کنید یا بحث کنید ، به دیدگاه های دیگر نگاه کنید؟,10
3189,آیا واقعاً احساس می کنید که همیشه در مکالمات قبلی که داشته اید ، می توانید دیدگاه های دیگری را در نظر بگیرید؟,10
3190,آیا می گویید که همیشه در مکالمات قبلی که داشته اید ، دیدگاه های دیگری را در نظر گرفته اید ، به جای اینکه آنها را خاموش کنید ، نظرات و توصیه های دیگران را به طور کامل در هیئت مدیره قرار داده اید؟,10
3191,امروز دوباره از صبر شما متشکرممن می خواهم بدانم که آیا به تمام صداقت اعتقاد دارید که همیشه در بحث های قبلی دیدگاه دیگران را با دقت در نظر گرفته اید.,10
3192,آیا می توانم بپرسم که آیا در زندگی روزمره شما با دقت به دوستان خود گوش می دهید ، بدون اینکه همیشه اصرار به مطرح کردن دیدگاه خود را داشته باشید؟,10
3193,آیا می توانید به من بگویید اگر با تمام صداقت احساس می کنید که وقتی این موارد در مکالمات قبلی به شما ارائه می شد ، دیدگاه ها و دیدگاه های دیگری را در نظر گرفتید؟,10
3194,آیا خود را کسی می دانید که واقعاً می تواند به افراد دیگر گوش کند؟,10
3195,من نمی دانم که آیا این مفید است که از منظر دیگری به این موضوع نگاه کنیم ، و آیا شما امتحان کرده اید؟,10
3196,به عنوان یک عادت ، آیا می گویید که شما می خواهید سایر نقاط دیدگاه خود را جدا از خود در نظر بگیرید؟,10
3197,متشکرم ، این به من کمک می کند تا شما را بهتر درک کنم.آیا شما اعتقاد دارید که شما کسی هستید که قادر به گوش دادن به توصیه های دیگران است و آن را عملی می کنید؟,10
3198,آیا احساس می کنید معمولاً قادر به بیرون رفتن از خود هستید و با چشمان تازه به وضعیتی نگاه می کنید؟,10
3199,آیا دیدگاه دیگری را که در مکالمات قبلی به شما پیشنهاد شده است ، در نظر گرفته اید و مورد توجه قرار داده اید؟,10
3200,بعضی اوقات افراد دیگر ممکن است بتوانند به ما کمک کنند تا وضعیتی را کشف کنیم و قوی تر شویم ، تا زمانی که بتوانیم گوش کنیم.آیا خود را شنونده خوبی می دانید؟,10
3201,در تعاملات روزمره خود ، آیا اغلب متوجه می شوید که هنگام ارائه دیدگاه های جایگزین ، ذهن خود را تغییر می دهید؟,10
3202,من می فهمم ، متشکرمآیا به طور کلی هنگام گفتگو در مکالمه ، نظرات و بازخورد دیگران را می خواهید؟,10
3203,آیا اخیراً اتفاقی افتاده است که باعث شده است که از شبکه پشتیبانی دوستان و خانواده خود احساس بیگانه کنید؟,11
3204,آیا در زندگی شخصی شما اتفاق می افتد که می تواند ناراحت کننده باشد ، آیا با کسی نزدیک به خود افتاده اید؟,11
3205,آیا در نتیجه نبرد با افراد در زندگی خود احساسات منفی شدید را تجربه می کنید؟,11
3206,با عرض پوزش از شنیدن مشکلات شما ، من همیشه برای کمک به اینجا هستم.آیا در حال حاضر با هر یک از عزیزانتان مشکل دارید؟,11
3207,آیا اخیراً با دوستان یا عزیزان مشکل شخصی داشته اید ، شاید در حال سقوط باشد ، یا مشکلات خانوادگی داشته اید؟,11
3208,آیا ممکن است این باشد که شما در حال حاضر یک بحران شخصی را تجربه می کنید ، در نتیجه حوادث پریشانی مانند مشکلات رابطه با دوستان یا عزیزان؟,11
3209,آیا شما از طریق چیزی دردناک کار می کنید ، مانند سقوط با شخصی که برای شما عزیز بود؟,11
3210,آیا احساس می کنید به دلیل مشکلات در رابطه با کسی که نزدیک شما است ، یک بحران شخصی را پشت سر می گذارید؟,11
3211,آیا این احساس مشکل بزرگتری را برای شما و عزیزانتان ایجاد کرده است؟آیا منجر به یک بحران شخصی شده است؟,11
3212,آیا احساس می کنید زندگی شخصی شما در حال حاضر ناپایدار است؟آیا روابط شما با خانواده یا دوستان در صخره ها است؟,11
3213,اگر ممکن است بپرسم ، آیا شما در حال حاضر با مسائل شخصی دست و پنجه نرم می کنید؟,11
3214,متاسفم که شما عصبانی هستید ، و من نمی دانم که آیا این ممکن است نشانه چیز بزرگتر باشد.آیا اخیراً مشکلات عمده دیگری در زندگی شما رخ داده است؟,11
3215,آیا در حال حاضر مانند هرگونه بحران شخصی احساس می شود که اتفاقات بزرگی رخ می دهد؟,11
3216,آیا با برخی از افراد ، خانواده یا دوستان خود مشکلات شخصی اساسی داشته اید؟,11
3217,آیا به دلیل پریشانی امور شخصی عصبانی هستید؟آیا با افراد در محل کار یا در خانه می جنگید؟,11
3218,آیا با افراد در محیط خود مشکلی دارید که به نظر نمی رسد آن را حل کنید؟,11
3219,آیا در حال حاضر واقعاً استرس دارید ، در آستانه بحران؟,11
3220,آیا می گویید که در حال حاضر یک آسیب شخصی را تجربه می کنید ، احتمالاً عزیزان یا دوستان خود را درگیر می کنید؟,11
3221,با تشکر از شما برای پاسخاگر از من سؤال نمی کنید ، آیا در حال حاضر یک بحران شخصی را پشت سر می گذارید؟آیا روابط شما یا موارد دیگر به خصوص دشوار بوده است؟,11
3222,آیا می گویید که ممکن است در حال حاضر کمی بحران را پشت سر بگذارید؟,11
3223,اگر از من سؤال نمی کنید ، آیا شما یک بحران شخصی را پشت سر می گذارید ، یا با عزیزان مشکل دارید؟,11
3224,آیا می توانم بپرسم که آیا در این لحظه با عزیزانتان مسائل مهمی دارید یا نگرانی های مهم دیگر؟,11
3225,آیا می توانم بپرسم که آیا در حال حاضر مشکلات اساسی در زندگی شما وجود دارد؟,11
3226,من می خواهم بدانم که آیا شما در حال حاضر یک زمان به خصوص سخت را تجربه کرده اید یا خیر.,11
3227,آیا شاید با یک بحران شخصی روبرو باشید یا با خانواده ، دوستان یا عزیزان کنار گذاشته اید؟,11
3228,آیا می گویید که بیشتر مشکلات شما در حال حاضر حول موارد نزدیک به شما می چرخد؟,11
3229,آیا شما ممکن است در روابط شخصی خود درام را تجربه کنید (به عنوان مثال با یک دوست یا دوست عزیز همراه نیستید)؟,11
3230,آیا در حال حاضر خود را تحت فشار زیادی قرار می دهید و با همکاران ، دوستان یا خانواده مشکل دارید؟,11
3231,من می خواهم بدانم که به طور کلی اوضاع در زندگی شما چگونه پیش رفته است.آیا اخیراً هیچ رویدادهای مهم و پریشانی وجود داشته است؟,11
3232,آیا می توانم بپرسم ، آیا شما در حال حاضر دچار مشکلات شخصی یا عاطفی خاصی شده اید؟,11
3233,اگر ممکن است بپرسم ، آیا احساس می کنید با دوستان ، خانواده یا عزیزان خود مشکلات غیرقابل کنترل را تجربه می کنید؟,11
3234,با تشکر از شما برای باز کردن من ، من می خواهم به شما کمک کنم تا افکار منفی خود را رها کنید.آیا می تواند به دلیل مشکلات مربوط به خانواده یا عزیزان ، در حال حاضر دوره ای از رنج های استثنایی را پشت سر بگذارید؟,11
3235,من می فهمم که این لحظه خوبی برای شما نیست و شاید اتفاق بزرگی در جریان باشد.آیا شما یک بحران شخصی را تجربه می کنید ، با مسائل غیرقابل کنترل که افراد دیگر در زندگی شما را درگیر می کند ، روبرو هستید؟,11
3236,آیا احساس می کنید که ممکن است در حال حاضر دچار یک بحران شخصی شوید؟,11
3237,آیا احساس می کنید در حال حاضر مشکلات غیرممکن در زندگی خود دارید؟,11
3238,روابط شما با دوستان و عزیزان چگونه است ، آیا اخیراً ارتباط با آنها را دشوار کرده اید؟,11
3239,می دانید ، من نمی دانم که آیا این عصبانیت ریشه های عمیق تری دارد یا خیر.آیا در زندگی شما ، یک بحران یا یک سقوط عمده با شخصی که به آن اهمیت می دهید ، اتفاق اساسی رخ می دهد؟,11
3240,من نمی دانم که آیا عصبانیت شما می تواند ناشی از چیزی بزرگتر باشد که زیر سطح آن می شود.آیا اخیراً در زندگی شخصی یا حرفه ای خود با مشکلات خارق العاده ای روبرو شده اید؟,11
3241,آیا فکر می کنید ممکن است در روابط خود مشکل داشته باشید و برای تبادل محبت یا عشق با دیگران تلاش کنید؟,11
3242,آیا این امکان وجود دارد که شما در حال حاضر در حال کار به خصوص دشوار باشید ، یعنی تأثیر فاجعه بار بر زندگی شما؟,11
3243,آیا در حال حاضر در زندگی شخصی خود (به عنوان مثال در زندگی عاشقانه خود یا با دوستان یا خانواده) هیچ مشکلی یا درام تجربه کرده اید؟,11
3244,آیا این روزها دوران سختی را تجربه می کنید یا در رابطه با دیگران مشکل دارید؟,11
3245,متاسفم که این را شنیدمآیا اتفاقی افتاده است که شما را چنین احساسی کرده است؟,0
3246,به عنوان دوست شما ، همیشه می توانید هر چیزی را به من بگویید و من سعی می کنم به بهترین توانایی های خود کمک کنم.آیا می توانید به من بگویید که آیا اتفاقی افتاده است که باعث می شود چنین احساسی داشته باشید؟,0
3247,من می فهمم که شما احساس اضطراب می کنید.لطفا می توانید کمی بیشتر در این مورد به من بگویید؟آیا اضطراب ناشی از یک رویداد خاص یا وقایع است؟,0
3248,من می شنوم که شما چه احساسی دارید.برای حمایت از شما ، می توانید به من بگویید که آیا یک رویداد خاص وجود دارد که باعث احساس شما شده است؟,0
3249,من می فهمم که ممکن است احساس اضطراب کنید ، اگر می توانستید جزئیات بیشتری به من بدهید ، می خواهم به شما کمک کنم.آیا فکر می کنید این می تواند با هر رویداد خاص مرتبط باشد؟,0
3250,از شنیدنش متاسفم.آیا یک رویداد خاص وجود دارد که ممکن است باعث شده است که شما اینگونه احساس کنید؟,0
3251,این کاملاً طبیعی است که احساس کنید چه احساسی دارید ، من می فهمم و می خواهم کمک کنم.فکر می کنید این امر به دلیل هر چیز خاصی ایجاد شده است؟,0
3252,آیا اضطراب فعلی شما ناشی از چیزی است که شما از آن آگاه هستید؟,0
3253,متاسفم که این را شنیدمآیا به طور خاص چیزی وجود دارد که باعث شده شما چنین احساسی داشته باشید؟,0
3254,من می توانم ببینم که شما احساس اضطراب می کنید.آیا اتفاقی افتاده است که شما اینگونه احساس کرده اید؟,0
3255,من می فهمم که احساس اضطراب می تواند وحشتناک باشد.آیا چیزی به ویژه وجود دارد که باعث می شود شما اینگونه احساس کنید؟,0
3256,من می فهمم که شما در حال حاضر بهترین احساس را ندارید.آیا فکر می کنید روشی که احساس می کنید هر حادثه خاصی در ارتباط است؟,0
3257,من می شنوم که شما احساس اضطراب می کنید.آیا اتفاقی افتاده است که ممکن است باعث شود شما اینگونه احساس کنید؟,0
3258,خیلی متاسفم که اینگونه احساس کردیمن می دانم که صحبت کردن در مورد این ممکن است دشوار باشد ، اما آیا یک رویداد خاص وجود دارد که باعث این امر شده است؟,0
3259,آیا به ویژه چیزی وجود دارد که بتوانید به یاد بیاورید که ممکن است به شما کمک کند از این طریق؟,0
3260,اوه نه ، با عرض پوزش از شنیدن آنآیا این اتفاقی است که باعث ایجاد این احساسات شده است؟,0
3261,این می تواند خشن باشد.فکر می کنید ممکن است با اتفاقی که افتاده است مرتبط باشد؟,0
3262,متاسفم که می شنوم احساس اضطراب می کنید.آیا اتفاقی برای ایجاد این احساسات اضطراب رخ داده است؟,0
3263,این مایه تاسف استآیا اتفاق خاصی رخ داده است تا شما را اینگونه احساس کند؟,0
3264,آیا چیزی به ویژه وجود دارد که باعث می شود شما اینگونه احساس کنید؟,0
3265,اگر احساس راحتی می کنید ، می توانید به من بگویید که آیا این احساس ناشی از اتفاق خاصی است که اتفاق افتاده است؟,0
3266,امیدوارم بتوانید کنار بیایید.آیا اگر از شما بپرسم که آیا یک رویداد خاص یا مسئله باعث اضطراب شما شده است ، فکر می کنید؟,0
3267,اوه ، این خوب نیستآیا این مربوط به هر رویداد خاصی است که رخ داده است؟,0
3268,متاسفم که شما احساس خوبی ندارید.آیا اتفاقی افتاده است که شما را اینگونه احساس کند؟,0
3269,آیا اتفاقی برای شما افتاده است؟,0
3270,آیا این به دلیل اتفاقی است که افتاده است؟,0
3271,من فکر می کنم اگر در مورد آنچه باعث شده شما چنین احساسی داشته باشید ، ممکن است کمک کند.آیا این یک رویداد خاص بود که شما را ناراحت کرد؟,0
3272,چه چیزی باعث شده است که شما مانند این احساس کنید ، اگر به من بگویید که به من بگویید ، آیا این یک رویداد خاص بود؟,0
3273,من می توانم ببینم که شما احساس اضطراب می کنید ، و دوست دارم کمک کنم.آیا چیز خاصی وجود دارد که باعث این احساس شود؟,0
3274,آیا اتفاقی افتاده است که باعث شد شما اینگونه احساس کنید؟,0
3275,متاسفم که الان این کار را می کنید.آیا یک رویداد خاص باعث این امر شده است؟امیدوارم کاری وجود داشته باشد که بتوانم برای کمک به آنها انجام دهم.,0
3276,با عرض پوزش از شنیدن این که احساس می کنید ، خوب است که چنین احساسی داشته باشید ، تنها نیستید.آیا چیز خاصی وجود دارد که باعث می شود امروز چنین احساسی داشته باشید؟,0
3277,متاسفم که می شنوم امروز احساس خوبی ندارید.آیا این چیز خاصی است که باعث شده است که شما اینگونه احساس کنید؟,0
3278,اوه ، متاسفم که می شنوم شما احساس اضطراب می کنید.آیا این احساس ناشی از چیزی فراتر از کنترل شما بود؟,0
3279,من می دانم که شما از چیزی مضطرب هستید و دوست دارید کمک کنید.آیا فکر می کنید چیز خاصی وجود دارد ، اتفاقی که افتاده است که باعث این احساس می شود؟,0
3280,با عرض پوزش از شنیدن اینکه امروز احساس اضطراب می کنید ، این باید برای شما دشوار باشد.آیا دلیل خاصی وجود دارد که امروز چنین احساسی دارید ، آیا اتفاقی افتاده است؟,0
3281,از شنیدن این موضوع متاسفم ، می توانم ارتباط برقرار کنم.آیا به ویژه چیزی وجود داشت که باعث شد شما اینگونه احساس کنید؟,0
3282,بنابراین من می توانم به شما کمک کنم اضطراب خود را کاهش دهید ، آیا می توانید به یک رویداد خاص فکر کنید که ممکن است باعث آن شود؟,0
3283,اوه این کار سخت است ، همه ما آنجا بوده ایم بنابراین می فهمم.آیا چیزی به ویژه وجود دارد که باعث احساس شما شده است؟نگران نباشید ، ما سعی خواهیم کرد و آن را کار خواهیم کرد.,0
3284,آیا اتفاقی برای شما افتاده است تا این احساس را به شما بدهد؟,0
3285,متاسفم که در حال حاضر احساس اضطراب می کنید ، می خواهم به هر شکلی که می توانم کمک کنم.من امیدوارم که شما از من س asking ال کنید ، اما آیا به طور خاص اتفاقی افتاده است؟,0
3286,آیا چیزی وجود دارد که شما را به این روش احساس می کند؟,0
3287,من می توانم درک کنم که شما چه احساسی دارید.آیا اتفاقی در زندگی شما افتاده است که باعث این احساس شده است؟,0
3288,از شنیدن آن متاسفمآیا این چیزی به ویژه بود که باعث شد شما اینگونه احساس کنید؟,0
3289,متشکرم که به من اطلاع دادید که چه احساسی دارید ، من می خواهم به شما کمک کنم تا بر این امر غلبه کنید و احساس بهتری داشته باشید.ممکن است بپرسم ، آیا احساس فعلی شما ناشی از یک رویداد خاص (یا رویدادها) بود؟,0
3290,شنیدن این بسیار ناراحت کننده است ، اما خوب است که چنین احساسی داشته باشید.آیا چیز خاصی وجود دارد که منجر به این احساس شود؟,0
3291,متاسفم که این را شنیدمچی شد؟آیا کاری خاص شما را ناراحت کرده است؟,0
3292,متاسفم که می شنوم که شما چنین احساسی دارید.من می خواهم از شما بپرسم که آیا این امر به دلیل چیز خاصی ایجاد شده است ، اگر فکر نمی کنید.,0
3293,خوب ، من نمی دانم چه چیزی باعث می شود شما چنین احساسی داشته باشید.آیا اتفاقی افتاده است که باعث شد احساس اضطراب کنید؟,0
3294,این سخت استاین اخیر بود یا چندی پیش اتفاق افتاد؟در هر صورت احساسات شما کاملاً معتبر است.,1
3295,من میفهمم.آیا می توانید زمان این رویداد را به من بگویید تا بتوانم بیشتر بفهمم چه چیزی شما را مضطرب می کند ، آیا اخیر بود یا دور؟,1
3296,می بینم.و آیا فکر می کنید به من بگویید که آیا این اتفاق اخیراً رخ داده است یا در گذشته؟,1
3297,خوب ، متشکرمآیا می توانید به من اطلاع دهید آیا این اتفاقی است که اخیراً اتفاق افتاده است یا چندی پیش بود؟,1
3298,متشکرم ، ممکن است به من کمک کند تا بدانم چه موقع این اتفاق افتاده است.آیا می توانید به من بگویید ، آیا این یک واقعه اخیر یا دور بود؟,1
3299,با تشکر از شما برای به اشتراک گذاری این.بدون اینکه به جزئیات بیش از حد بپردازیم ، آیا این رویداد اخیر بود یا مدتی است که اینگونه بوده است؟,1
3300,متاسفم که این اتفاق برای شما افتاد.آیا این اتفاق اخیراً یا چندی پیش اتفاق افتاده است؟,1
